region,year,sector,emissions
Madrid,2023,buildings:non-residential-onsite-fuel-usage,1887720.773069999
Madrid,2024,buildings:non-residential-onsite-fuel-usage,1887720.773069999
Madrid,2025,buildings:non-residential-onsite-fuel-usage,773496.4637000002
Navarra,2021,buildings:non-residential-onsite-fuel-usage,476732.8311900001
Navarra,2022,buildings:non-residential-onsite-fuel-usage,492844.1690999999
Navarra,2023,buildings:non-residential-onsite-fuel-usage,494985.27177000017
Navarra,2024,buildings:non-residential-onsite-fuel-usage,494985.27177000017
Navarra,2025,buildings:non-residential-onsite-fuel-usage,204028.77108000003
Aragón,2021,buildings:non-residential-onsite-fuel-usage,365301.96869999997
Aragón,2022,buildings:non-residential-onsite-fuel-usage,382380.9076499999
Aragón,2023,buildings:non-residential-onsite-fuel-usage,384920.1617399999
Aragón,2024,buildings:non-residential-onsite-fuel-usage,384920.1617399999
Aragón,2025,buildings:non-residential-onsite-fuel-usage,162538.53128
La Rioja,2021,buildings:non-residential-onsite-fuel-usage,123178.10364
La Rioja,2022,buildings:non-residential-onsite-fuel-usage,127790.13261000004
La Rioja,2023,buildings:non-residential-onsite-fuel-usage,128819.81093999997
La Rioja,2024,buildings:non-residential-onsite-fuel-usage,128819.81093999997
La Rioja,2025,buildings:non-residential-onsite-fuel-usage,52504.62277
Canarias,2021,buildings:non-residential-onsite-fuel-usage,351859.89938999986
Canarias,2022,buildings:non-residential-onsite-fuel-usage,374548.91588999995
Canarias,2023,buildings:non-residential-onsite-fuel-usage,378532.5922499999
Canarias,2024,buildings:non-residential-onsite-fuel-usage,378532.5922499999
Canarias,2025,buildings:non-residential-onsite-fuel-usage,138679.64388
Castilla y León,2021,buildings:non-residential-onsite-fuel-usage,346525.3510499997
Castilla y León,2022,buildings:non-residential-onsite-fuel-usage,360587.97054000024
Castilla y León,2023,buildings:non-residential-onsite-fuel-usage,362508.6523500001
Castilla y León,2024,buildings:non-residential-onsite-fuel-usage,362508.6523500001
Castilla y León,2025,buildings:non-residential-onsite-fuel-usage,145512.87664999996
País Vasco,2021,buildings:non-residential-onsite-fuel-usage,536872.9917
País Vasco,2022,buildings:non-residential-onsite-fuel-usage,554092.10763
País Vasco,2023,buildings:non-residential-onsite-fuel-usage,555557.8588799998
País Vasco,2024,buildings:non-residential-onsite-fuel-usage,555557.8588799998
País Vasco,2025,buildings:non-residential-onsite-fuel-usage,230896.23482999994
Galicia,2021,buildings:residential-onsite-fuel-usage,1708385.8010399996
Galicia,2022,buildings:residential-onsite-fuel-usage,1800640.40619
Galicia,2023,buildings:residential-onsite-fuel-usage,1806583.916489999
Galicia,2024,buildings:residential-onsite-fuel-usage,1806583.916489999
Galicia,2025,buildings:residential-onsite-fuel-usage,733737.6364799999
España,2021,buildings:residential-onsite-fuel-usage,12560979.796440002
España,2022,buildings:residential-onsite-fuel-usage,13063561.362989992
España,2023,buildings:residential-onsite-fuel-usage,13110323.597820014
España,2024,buildings:residential-onsite-fuel-usage,13110323.597820014
España,2025,buildings:residential-onsite-fuel-usage,5502405.820800007
Murcia,2021,buildings:residential-onsite-fuel-usage,2312082.35592
Murcia,2022,buildings:residential-onsite-fuel-usage,2446891.93134
Murcia,2023,buildings:residential-onsite-fuel-usage,2451228.485819999
Murcia,2024,buildings:residential-onsite-fuel-usage,2451228.485819999
Murcia,2025,buildings:residential-onsite-fuel-usage,1049051.88709
Asturias,2021,buildings:residential-onsite-fuel-usage,921827.6426700002
Asturias,2022,buildings:residential-onsite-fuel-usage,962384.25522
Asturias,2023,buildings:residential-onsite-fuel-usage,962708.8788300001
Asturias,2024,buildings:residential-onsite-fuel-usage,962708.8788300001
Asturias,2025,buildings:residential-onsite-fuel-usage,385283.24173999997
Extremadura,2021,buildings:residential-onsite-fuel-usage,1019018.0287200004
Extremadura,2022,buildings:residential-onsite-fuel-usage,1078863.3849899995
Extremadura,2023,buildings:residential-onsite-fuel-usage,1086049.6220700005
Extremadura,2024,buildings:residential-onsite-fuel-usage,1086049.6220700005
Extremadura,2025,buildings:residential-onsite-fuel-usage,454487.72139
Baleares,2021,buildings:residential-onsite-fuel-usage,705191.51028
Baleares,2022,buildings:residential-onsite-fuel-usage,745502.8182300001
Baleares,2023,buildings:residential-onsite-fuel-usage,742095.5261999998
Baleares,2024,buildings:residential-onsite-fuel-usage,742095.5261999998
Baleares,2025,buildings:residential-onsite-fuel-usage,327006.37699
Cataluña,2021,buildings:residential-onsite-fuel-usage,3350558.6641200017
Cataluña,2022,buildings:residential-onsite-fuel-usage,3483470.059860001
Cataluña,2023,buildings:residential-onsite-fuel-usage,3472822.9555800008
Cataluña,2024,buildings:residential-onsite-fuel-usage,3472822.9555800008
Cataluña,2025,buildings:residential-onsite-fuel-usage,1512842.8360099997
Cantabria,2021,buildings:residential-onsite-fuel-usage,518471.59611
Cantabria,2022,buildings:residential-onsite-fuel-usage,541572.23409
Cantabria,2023,buildings:residential-onsite-fuel-usage,541374.55158
Cantabria,2024,buildings:residential-onsite-fuel-usage,541374.55158
Cantabria,2025,buildings:residential-onsite-fuel-usage,223208.77534
Comunidad Valenciana,2021,buildings:residential-onsite-fuel-usage,1293284.6225100004
Comunidad Valenciana,2022,buildings:residential-onsite-fuel-usage,1360292.90718
Comunidad Valenciana,2023,buildings:residential-onsite-fuel-usage,1358529.34146
Comunidad Valenciana,2024,buildings:residential-onsite-fuel-usage,1358529.34146
Comunidad Valenciana,2025,buildings:residential-onsite-fuel-usage,605033.77397
Andalucía,2021,buildings:residential-onsite-fuel-usage,3667189.9318200015
Andalucía,2022,buildings:residential-onsite-fuel-usage,3861404.608739999
Andalucía,2023,buildings:residential-onsite-fuel-usage,3863973.075720001
Andalucía,2024,buildings:residential-onsite-fuel-usage,3863973.075720001
Andalucía,2025,buildings:residential-onsite-fuel-usage,1610950.6842999998
Castilla-La Mancha,2021,buildings:residential-onsite-fuel-usage,486370.27467000013
Castilla-La Mancha,2022,buildings:residential-onsite-fuel-usage,511622.62953
Castilla-La Mancha,2023,buildings:residential-onsite-fuel-usage,514675.54565999995
Castilla-La Mancha,2024,buildings:residential-onsite-fuel-usage,514675.54565999995
Castilla-La Mancha,2025,buildings:residential-onsite-fuel-usage,213147.90076
Madrid,2021,buildings:residential-onsite-fuel-usage,3664703.265000002
Madrid,2022,buildings:residential-onsite-fuel-usage,3801509.077410001
Madrid,2023,buildings:residential-onsite-fuel-usage,3815155.218450001
Madrid,2024,buildings:residential-onsite-fuel-usage,3815155.218450001
Madrid,2025,buildings:residential-onsite-fuel-usage,1562302.20274
Navarra,2021,buildings:residential-onsite-fuel-usage,583819.1720100001
Navarra,2022,buildings:residential-onsite-fuel-usage,602674.6736099999
Navarra,2023,buildings:residential-onsite-fuel-usage,602886.5322600001
Navarra,2024,buildings:residential-onsite-fuel-usage,602886.5322600001
Navarra,2025,buildings:residential-onsite-fuel-usage,248735.15377
Aragón,2021,buildings:residential-onsite-fuel-usage,761914.0998899997
Aragón,2022,buildings:residential-onsite-fuel-usage,799220.7533100001
Aragón,2023,buildings:residential-onsite-fuel-usage,804175.1658600004
Aragón,2024,buildings:residential-onsite-fuel-usage,804175.1658600004
Aragón,2025,buildings:residential-onsite-fuel-usage,337343.64989
La Rioja,2021,buildings:residential-onsite-fuel-usage,242573.03850000002
La Rioja,2022,buildings:residential-onsite-fuel-usage,252437.56038000007
La Rioja,2023,buildings:residential-onsite-fuel-usage,254198.81148000003
La Rioja,2024,buildings:residential-onsite-fuel-usage,254198.81148000003
La Rioja,2025,buildings:residential-onsite-fuel-usage,103225.28093
Canarias,2021,buildings:residential-onsite-fuel-usage,1029086.6511300001
Canarias,2022,buildings:residential-onsite-fuel-usage,1097653.16589
Canarias,2023,buildings:residential-onsite-fuel-usage,1101916.3418999997
Canarias,2024,buildings:residential-onsite-fuel-usage,1101916.3418999997
Canarias,2025,buildings:residential-onsite-fuel-usage,403739.81175
Castilla y León,2021,buildings:residential-onsite-fuel-usage,935238.3876300004
Castilla y León,2022,buildings:residential-onsite-fuel-usage,981670.7331899998
Castilla y León,2023,buildings:residential-onsite-fuel-usage,987334.9462199998
Castilla y León,2024,buildings:residential-onsite-fuel-usage,987334.9462199998
Castilla y León,2025,buildings:residential-onsite-fuel-usage,396318.14569000003
País Vasco,2021,buildings:residential-onsite-fuel-usage,525594.0899100001
País Vasco,2022,buildings:residential-onsite-fuel-usage,542716.0762499999
País Vasco,2023,buildings:residential-onsite-fuel-usage,540946.25556
País Vasco,2024,buildings:residential-onsite-fuel-usage,540946.25556
País Vasco,2025,buildings:residential-onsite-fuel-usage,225038.90878999996
Galicia,2021,forestry-and-land-use:forest-land-clearing,8105229.800000008
Galicia,2022,forestry-and-land-use:forest-land-clearing,6721404.139999996
Galicia,2023,forestry-and-land-use:forest-land-clearing,7304505.000030001
Galicia,2024,forestry-and-land-use:forest-land-clearing,5417439.275999996
Galicia,2025,forestry-and-land-use:forest-land-clearing,505064.9080199999
España,2021,forestry-and-land-use:forest-land-clearing,1030767.3972049989
España,2022,forestry-and-land-use:forest-land-clearing,898797.1635426813
España,2023,forestry-and-land-use:forest-land-clearing,1159014.2685877825
Murcia,2021,forestry-and-land-use:forest-land-clearing,120569.6179999999
Murcia,2022,forestry-and-land-use:forest-land-clearing,111472.59599999984
Murcia,2023,forestry-and-land-use:forest-land-clearing,129664.47299999998
Murcia,2024,forestry-and-land-use:forest-land-clearing,105954.46599000006
Murcia,2025,forestry-and-land-use:forest-land-clearing,49400.515020000006
Asturias,2021,forestry-and-land-use:forest-land-clearing,1592602.3700000008
Asturias,2022,forestry-and-land-use:forest-land-clearing,1270174.199999999
Asturias,2023,forestry-and-land-use:forest-land-clearing,2054412.2000099998
Asturias,2024,forestry-and-land-use:forest-land-clearing,2464511.83899
Asturias,2025,forestry-and-land-use:forest-land-clearing,0
Extremadura,2021,forestry-and-land-use:forest-land-clearing,825674.5699999997
Extremadura,2022,forestry-and-land-use:forest-land-clearing,750314.0800000004
Extremadura,2023,forestry-and-land-use:forest-land-clearing,1022028.0699900001
Extremadura,2024,forestry-and-land-use:forest-land-clearing,919648.53798
Extremadura,2025,forestry-and-land-use:forest-land-clearing,191587.53501
Baleares,2021,forestry-and-land-use:forest-land-clearing,87420.40999999999
Baleares,2022,forestry-and-land-use:forest-land-clearing,29363.429999999997
Baleares,2023,forestry-and-land-use:forest-land-clearing,35508.38001000001
Baleares,2024,forestry-and-land-use:forest-land-clearing,0
Baleares,2025,forestry-and-land-use:forest-land-clearing,1439.66601
Cataluña,2021,forestry-and-land-use:forest-land-clearing,590657.445
Cataluña,2022,forestry-and-land-use:forest-land-clearing,614121.5579999996
Cataluña,2023,forestry-and-land-use:forest-land-clearing,779422.9700099998
Cataluña,2024,forestry-and-land-use:forest-land-clearing,165843.36605999988
Cataluña,2025,forestry-and-land-use:forest-land-clearing,106086.54600000002
Cantabria,2021,forestry-and-land-use:forest-land-clearing,716017.3600000001
Cantabria,2022,forestry-and-land-use:forest-land-clearing,568424.1900000001
Cantabria,2023,forestry-and-land-use:forest-land-clearing,812742.97998
Cantabria,2024,forestry-and-land-use:forest-land-clearing,782094.32202
Cantabria,2025,forestry-and-land-use:forest-land-clearing,0
Comunidad Valenciana,2021,forestry-and-land-use:forest-land-clearing,120302.57800000004
Comunidad Valenciana,2022,forestry-and-land-use:forest-land-clearing,76058.98699999996
Comunidad Valenciana,2023,forestry-and-land-use:forest-land-clearing,293946.8300099999
Comunidad Valenciana,2024,forestry-and-land-use:forest-land-clearing,79390.48203000001
Comunidad Valenciana,2025,forestry-and-land-use:forest-land-clearing,20324.45001
Andalucía,2021,forestry-and-land-use:forest-land-clearing,324000.25100000005
Andalucía,2022,forestry-and-land-use:forest-land-clearing,481901.3543500001
Andalucía,2023,forestry-and-land-use:forest-land-clearing,688089.4773600003
Andalucía,2024,forestry-and-land-use:forest-land-clearing,651884.69604
Andalucía,2025,forestry-and-land-use:forest-land-clearing,168389.62602000003
Castilla-La Mancha,2021,forestry-and-land-use:forest-land-clearing,308147.33599999984
Castilla-La Mancha,2022,forestry-and-land-use:forest-land-clearing,390042.3639999999
Castilla-La Mancha,2023,forestry-and-land-use:forest-land-clearing,232666.96998000002
Castilla-La Mancha,2024,forestry-and-land-use:forest-land-clearing,88194.20598000003
Castilla-La Mancha,2025,forestry-and-land-use:forest-land-clearing,40783.57200000001
Madrid,2021,forestry-and-land-use:forest-land-clearing,252904.5800000001
Madrid,2022,forestry-and-land-use:forest-land-clearing,191475.23900000006
Madrid,2023,forestry-and-land-use:forest-land-clearing,151677.56499000007
Madrid,2024,forestry-and-land-use:forest-land-clearing,76809.44898000004
Madrid,2025,forestry-and-land-use:forest-land-clearing,91812.20600999998
Navarra,2021,forestry-and-land-use:forest-land-clearing,818920.16
Navarra,2022,forestry-and-land-use:forest-land-clearing,811462.7900000005
Navarra,2023,forestry-and-land-use:forest-land-clearing,785922.2900100003
Navarra,2024,forestry-and-land-use:forest-land-clearing,372774.97296000004
Navarra,2025,forestry-and-land-use:forest-land-clearing,67370.05500000001
Aragón,2021,forestry-and-land-use:forest-land-clearing,268059.7869999998
Aragón,2022,forestry-and-land-use:forest-land-clearing,271978.642
Aragón,2023,forestry-and-land-use:forest-land-clearing,411969.30597
Aragón,2024,forestry-and-land-use:forest-land-clearing,73313.50902000001
Aragón,2025,forestry-and-land-use:forest-land-clearing,108661.13199000002
La Rioja,2021,forestry-and-land-use:forest-land-clearing,391120.97000000003
La Rioja,2022,forestry-and-land-use:forest-land-clearing,329141.59
La Rioja,2023,forestry-and-land-use:forest-land-clearing,352003.04001
La Rioja,2024,forestry-and-land-use:forest-land-clearing,128072.325
La Rioja,2025,forestry-and-land-use:forest-land-clearing,62622.57300000001
Canarias,2021,forestry-and-land-use:forest-land-clearing,24445.998360000005
Canarias,2022,forestry-and-land-use:forest-land-clearing,14528.637759999996
Canarias,2023,forestry-and-land-use:forest-land-clearing,181821.76103999995
Canarias,2024,forestry-and-land-use:forest-land-clearing,0
Canarias,2025,forestry-and-land-use:forest-land-clearing,0
Castilla y León,2021,forestry-and-land-use:forest-land-clearing,762129.5059999997
Castilla y León,2022,forestry-and-land-use:forest-land-clearing,463060.50499999995
Castilla y León,2023,forestry-and-land-use:forest-land-clearing,642921.4930199997
Castilla y León,2024,forestry-and-land-use:forest-land-clearing,246695.25996000005
Castilla y León,2025,forestry-and-land-use:forest-land-clearing,290635.70298
País Vasco,2021,forestry-and-land-use:forest-land-clearing,914789.7200000001
País Vasco,2022,forestry-and-land-use:forest-land-clearing,749610.1959999995
País Vasco,2023,forestry-and-land-use:forest-land-clearing,783894.9300000004
País Vasco,2024,forestry-and-land-use:forest-land-clearing,588856.0829999999
País Vasco,2025,forestry-and-land-use:forest-land-clearing,192200.41800000003
Galicia,2021,forestry-and-land-use:forest-land-degradation,0
Galicia,2022,forestry-and-land-use:forest-land-degradation,0
Galicia,2023,forestry-and-land-use:forest-land-degradation,0
Galicia,2024,forestry-and-land-use:forest-land-degradation,0
Galicia,2025,forestry-and-land-use:forest-land-degradation,0
Murcia,2021,forestry-and-land-use:forest-land-degradation,0
Murcia,2022,forestry-and-land-use:forest-land-degradation,0
Murcia,2023,forestry-and-land-use:forest-land-degradation,0
Murcia,2024,forestry-and-land-use:forest-land-degradation,0
Murcia,2025,forestry-and-land-use:forest-land-degradation,0
Asturias,2021,forestry-and-land-use:forest-land-degradation,0
Asturias,2022,forestry-and-land-use:forest-land-degradation,0
Asturias,2023,forestry-and-land-use:forest-land-degradation,0
Asturias,2024,forestry-and-land-use:forest-land-degradation,0
Asturias,2025,forestry-and-land-use:forest-land-degradation,0
Extremadura,2021,forestry-and-land-use:forest-land-degradation,0
Extremadura,2022,forestry-and-land-use:forest-land-degradation,0
Extremadura,2023,forestry-and-land-use:forest-land-degradation,0
Extremadura,2024,forestry-and-land-use:forest-land-degradation,0
Extremadura,2025,forestry-and-land-use:forest-land-degradation,0
Baleares,2021,forestry-and-land-use:forest-land-degradation,0
Baleares,2022,forestry-and-land-use:forest-land-degradation,0
Baleares,2023,forestry-and-land-use:forest-land-degradation,0
Baleares,2024,forestry-and-land-use:forest-land-degradation,0
Baleares,2025,forestry-and-land-use:forest-land-degradation,0
Cataluña,2021,forestry-and-land-use:forest-land-degradation,0
Cataluña,2022,forestry-and-land-use:forest-land-degradation,0
Cataluña,2023,forestry-and-land-use:forest-land-degradation,0
Cataluña,2024,forestry-and-land-use:forest-land-degradation,0
Cataluña,2025,forestry-and-land-use:forest-land-degradation,0
Cantabria,2021,forestry-and-land-use:forest-land-degradation,0
Cantabria,2022,forestry-and-land-use:forest-land-degradation,0
Cantabria,2023,forestry-and-land-use:forest-land-degradation,0
Cantabria,2024,forestry-and-land-use:forest-land-degradation,0
Cantabria,2025,forestry-and-land-use:forest-land-degradation,0
Comunidad Valenciana,2021,forestry-and-land-use:forest-land-degradation,0
Comunidad Valenciana,2022,forestry-and-land-use:forest-land-degradation,0
Comunidad Valenciana,2023,forestry-and-land-use:forest-land-degradation,0
Comunidad Valenciana,2024,forestry-and-land-use:forest-land-degradation,0
Comunidad Valenciana,2025,forestry-and-land-use:forest-land-degradation,0
Andalucía,2021,forestry-and-land-use:forest-land-degradation,0
Andalucía,2022,forestry-and-land-use:forest-land-degradation,0
Andalucía,2023,forestry-and-land-use:forest-land-degradation,0
Andalucía,2024,forestry-and-land-use:forest-land-degradation,0
Andalucía,2025,forestry-and-land-use:forest-land-degradation,0
Castilla-La Mancha,2021,forestry-and-land-use:forest-land-degradation,0
Castilla-La Mancha,2022,forestry-and-land-use:forest-land-degradation,0
Castilla-La Mancha,2023,forestry-and-land-use:forest-land-degradation,0
Castilla-La Mancha,2024,forestry-and-land-use:forest-land-degradation,0
Castilla-La Mancha,2025,forestry-and-land-use:forest-land-degradation,0
Madrid,2021,forestry-and-land-use:forest-land-degradation,0
Madrid,2022,forestry-and-land-use:forest-land-degradation,0
Madrid,2023,forestry-and-land-use:forest-land-degradation,0
Madrid,2024,forestry-and-land-use:forest-land-degradation,0
Madrid,2025,forestry-and-land-use:forest-land-degradation,0
Navarra,2021,forestry-and-land-use:forest-land-degradation,0
Navarra,2022,forestry-and-land-use:forest-land-degradation,0
Navarra,2023,forestry-and-land-use:forest-land-degradation,0
Navarra,2024,forestry-and-land-use:forest-land-degradation,0
Navarra,2025,forestry-and-land-use:forest-land-degradation,0
Aragón,2021,forestry-and-land-use:forest-land-degradation,0
Aragón,2022,forestry-and-land-use:forest-land-degradation,0
Aragón,2023,forestry-and-land-use:forest-land-degradation,0
Aragón,2024,forestry-and-land-use:forest-land-degradation,0
Aragón,2025,forestry-and-land-use:forest-land-degradation,0
La Rioja,2021,forestry-and-land-use:forest-land-degradation,0
La Rioja,2022,forestry-and-land-use:forest-land-degradation,0
La Rioja,2023,forestry-and-land-use:forest-land-degradation,0
La Rioja,2024,forestry-and-land-use:forest-land-degradation,0
La Rioja,2025,forestry-and-land-use:forest-land-degradation,0
Canarias,2021,forestry-and-land-use:forest-land-degradation,0
Canarias,2022,forestry-and-land-use:forest-land-degradation,0
Canarias,2023,forestry-and-land-use:forest-land-degradation,0
Canarias,2024,forestry-and-land-use:forest-land-degradation,0
Canarias,2025,forestry-and-land-use:forest-land-degradation,0
Castilla y León,2021,forestry-and-land-use:forest-land-degradation,0
Castilla y León,2022,forestry-and-land-use:forest-land-degradation,0
Castilla y León,2023,forestry-and-land-use:forest-land-degradation,0
Castilla y León,2024,forestry-and-land-use:forest-land-degradation,0
Castilla y León,2025,forestry-and-land-use:forest-land-degradation,0
País Vasco,2021,forestry-and-land-use:forest-land-degradation,0
País Vasco,2022,forestry-and-land-use:forest-land-degradation,0
País Vasco,2023,forestry-and-land-use:forest-land-degradation,0
País Vasco,2024,forestry-and-land-use:forest-land-degradation,0
País Vasco,2025,forestry-and-land-use:forest-land-degradation,0
Galicia,2021,forestry-and-land-use:forest-land-fires,214009.791
Galicia,2022,forestry-and-land-use:forest-land-fires,1724330.6259999992
Galicia,2023,forestry-and-land-use:forest-land-fires,119140.46187
Galicia,2024,forestry-and-land-use:forest-land-fires,0
Galicia,2025,forestry-and-land-use:forest-land-fires,22134.948989999994
Murcia,2021,forestry-and-land-use:forest-land-fires,15723.817196999997
Murcia,2022,forestry-and-land-use:forest-land-fires,199860.16249999998
Murcia,2023,forestry-and-land-use:forest-land-fires,4495.59012
Murcia,2024,forestry-and-land-use:forest-land-fires,0
Murcia,2025,forestry-and-land-use:forest-land-fires,0.774
España,2021,forestry-and-land-use:forest-land-fires,21083.35832541119
España,2022,forestry-and-land-use:forest-land-fires,223970.93709162626
España,2023,forestry-and-land-use:forest-land-fires,111083.69757634307
Asturias,2021,forestry-and-land-use:forest-land-fires,136379.77199999988
Asturias,2022,forestry-and-land-use:forest-land-fires,255141.46999999983
Asturias,2023,forestry-and-land-use:forest-land-fires,1469694.3120000004
Asturias,2024,forestry-and-land-use:forest-land-fires,9819.89901
Asturias,2025,forestry-and-land-use:forest-land-fires,843324.66498
Extremadura,2021,forestry-and-land-use:forest-land-fires,33571.17669999999
Extremadura,2022,forestry-and-land-use:forest-land-fires,372344.4230999995
Extremadura,2023,forestry-and-land-use:forest-land-fires,545275.2149999999
Extremadura,2024,forestry-and-land-use:forest-land-fires,0
Extremadura,2025,forestry-and-land-use:forest-land-fires,0
Baleares,2021,forestry-and-land-use:forest-land-fires,303.1811199999998
Baleares,2022,forestry-and-land-use:forest-land-fires,0
Baleares,2023,forestry-and-land-use:forest-land-fires,0
Baleares,2024,forestry-and-land-use:forest-land-fires,0
Baleares,2025,forestry-and-land-use:forest-land-fires,0
Cataluña,2021,forestry-and-land-use:forest-land-fires,113520.40419999999
Cataluña,2022,forestry-and-land-use:forest-land-fires,129797.7149999999
Cataluña,2023,forestry-and-land-use:forest-land-fires,53701.581000000006
Cataluña,2024,forestry-and-land-use:forest-land-fires,0
Cataluña,2025,forestry-and-land-use:forest-land-fires,4684.72299
Cantabria,2021,forestry-and-land-use:forest-land-fires,90328.85669999999
Cantabria,2022,forestry-and-land-use:forest-land-fires,99392.52399999996
Cantabria,2023,forestry-and-land-use:forest-land-fires,49418.4552
Cantabria,2024,forestry-and-land-use:forest-land-fires,46749.509009999994
Cantabria,2025,forestry-and-land-use:forest-land-fires,11255.754990000001
Comunidad Valenciana,2021,forestry-and-land-use:forest-land-fires,6904.509559999995
Comunidad Valenciana,2022,forestry-and-land-use:forest-land-fires,435919.4699999999
Comunidad Valenciana,2023,forestry-and-land-use:forest-land-fires,261656.59002
Comunidad Valenciana,2024,forestry-and-land-use:forest-land-fires,0
Comunidad Valenciana,2025,forestry-and-land-use:forest-land-fires,120342.85401000001
Andalucía,2021,forestry-and-land-use:forest-land-fires,504543.55822999973
Andalucía,2022,forestry-and-land-use:forest-land-fires,704095.8156999999
Andalucía,2023,forestry-and-land-use:forest-land-fires,6517.78962
Andalucía,2024,forestry-and-land-use:forest-land-fires,0
Andalucía,2025,forestry-and-land-use:forest-land-fires,0
Castilla-La Mancha,2021,forestry-and-land-use:forest-land-fires,14347.3163
Castilla-La Mancha,2022,forestry-and-land-use:forest-land-fires,136282.52200000003
Castilla-La Mancha,2023,forestry-and-land-use:forest-land-fires,0
Castilla-La Mancha,2024,forestry-and-land-use:forest-land-fires,0
Castilla-La Mancha,2025,forestry-and-land-use:forest-land-fires,0
Madrid,2021,forestry-and-land-use:forest-land-fires,1387.2157299999997
Madrid,2022,forestry-and-land-use:forest-land-fires,58216.39701599999
Madrid,2023,forestry-and-land-use:forest-land-fires,11506.272509999999
Madrid,2024,forestry-and-land-use:forest-land-fires,0
Madrid,2025,forestry-and-land-use:forest-land-fires,0
Navarra,2021,forestry-and-land-use:forest-land-fires,43977.74929999998
Navarra,2022,forestry-and-land-use:forest-land-fires,476220.27999999985
Navarra,2023,forestry-and-land-use:forest-land-fires,6905.2600200000015
Navarra,2024,forestry-and-land-use:forest-land-fires,0
Navarra,2025,forestry-and-land-use:forest-land-fires,85.53801
Aragón,2021,forestry-and-land-use:forest-land-fires,10713.336699999998
Aragón,2022,forestry-and-land-use:forest-land-fires,270506.1735
Aragón,2023,forestry-and-land-use:forest-land-fires,23051.10354
Aragón,2024,forestry-and-land-use:forest-land-fires,0
Aragón,2025,forestry-and-land-use:forest-land-fires,6344.393009999999
La Rioja,2021,forestry-and-land-use:forest-land-fires,12484.189859999991
La Rioja,2022,forestry-and-land-use:forest-land-fires,0
La Rioja,2023,forestry-and-land-use:forest-land-fires,0
La Rioja,2024,forestry-and-land-use:forest-land-fires,0
La Rioja,2025,forestry-and-land-use:forest-land-fires,0
Canarias,2021,forestry-and-land-use:forest-land-fires,23264.133999999987
Canarias,2022,forestry-and-land-use:forest-land-fires,39929.87999999998
Canarias,2023,forestry-and-land-use:forest-land-fires,288039.8064
Canarias,2024,forestry-and-land-use:forest-land-fires,0
Canarias,2025,forestry-and-land-use:forest-land-fires,0
Castilla y León,2021,forestry-and-land-use:forest-land-fires,178962.91710989995
Castilla y León,2022,forestry-and-land-use:forest-land-fires,1653661.6365359991
Castilla y León,2023,forestry-and-land-use:forest-land-fires,0
Castilla y León,2024,forestry-and-land-use:forest-land-fires,0
Castilla y León,2025,forestry-and-land-use:forest-land-fires,0
País Vasco,2021,forestry-and-land-use:forest-land-fires,22.70864
País Vasco,2022,forestry-and-land-use:forest-land-fires,11830.601499999993
País Vasco,2023,forestry-and-land-use:forest-land-fires,0
País Vasco,2024,forestry-and-land-use:forest-land-fires,0
País Vasco,2025,forestry-and-land-use:forest-land-fires,0
Galicia,2021,forestry-and-land-use:net-forest-land,764614.9999999981
Galicia,2022,forestry-and-land-use:net-forest-land,-7573739.000000004
Galicia,2023,forestry-and-land-use:net-forest-land,-4164259.9999999884
Galicia,2024,forestry-and-land-use:net-forest-land,0
Galicia,2025,forestry-and-land-use:net-forest-land,0
España,2021,forestry-and-land-use:net-forest-land,2495015.9561431063
España,2022,forestry-and-land-use:net-forest-land,-1656403.8057454717
España,2023,forestry-and-land-use:net-forest-land,56860.38397113827
España,2024,forestry-and-land-use:net-forest-land,0
España,2025,forestry-and-land-use:net-forest-land,0
Murcia,2021,forestry-and-land-use:net-forest-land,3221369.0145311896
Murcia,2022,forestry-and-land-use:net-forest-land,-2074683.9854528527
Murcia,2023,forestry-and-land-use:net-forest-land,1031299.9168911028
Murcia,2024,forestry-and-land-use:net-forest-land,0
Murcia,2025,forestry-and-land-use:net-forest-land,0
Asturias,2021,forestry-and-land-use:net-forest-land,4263006.000000006
Asturias,2022,forestry-and-land-use:net-forest-land,-5674606.000000023
Asturias,2023,forestry-and-land-use:net-forest-land,-2645609.999999977
Asturias,2024,forestry-and-land-use:net-forest-land,0
Asturias,2025,forestry-and-land-use:net-forest-land,0
Extremadura,2021,forestry-and-land-use:net-forest-land,13688673.000000007
Extremadura,2022,forestry-and-land-use:net-forest-land,-10340516.000000007
Extremadura,2023,forestry-and-land-use:net-forest-land,2595941
Extremadura,2024,forestry-and-land-use:net-forest-land,0
Extremadura,2025,forestry-and-land-use:net-forest-land,0
Baleares,2021,forestry-and-land-use:net-forest-land,822358.0000000014
Baleares,2022,forestry-and-land-use:net-forest-land,-499519.00000000274
Baleares,2023,forestry-and-land-use:net-forest-land,420078.00000000006
Baleares,2024,forestry-and-land-use:net-forest-land,0
Baleares,2025,forestry-and-land-use:net-forest-land,0
Cataluña,2021,forestry-and-land-use:net-forest-land,4631867.000000016
Cataluña,2022,forestry-and-land-use:net-forest-land,-984061.0000000178
Cataluña,2023,forestry-and-land-use:net-forest-land,1510311.0000000012
Cataluña,2024,forestry-and-land-use:net-forest-land,0
Cataluña,2025,forestry-and-land-use:net-forest-land,0
Cantabria,2021,forestry-and-land-use:net-forest-land,2018107.0000000072
